Year,Month,TMax,TMin,Frost,Rainfall,Sunshine,Status
1983,6,17.9,10.7,0,25.7,190.4,Confirmed
1983,7,21.3,13.9,0,15.5,239.9,Confirmed
1983,8,20.7,13.8,0,10.9,189.2,Confirmed
1983,9,17.6,11.0,0,83.0,109.2,Confirmed
1983,10,14.3,7.8,1,43.0,128.3,Confirmed
1983,11,10.2,5.7,3,62.6,36.1,Confirmed
1983,12,8.0,3.3,3,40.5,42.4,Confirmed
1984,1,6.4,0.7,6,77.5,65.5,Confirmed
1984,2,5.8,1.4,6,34.2,59.9,Confirmed
1984,3,6.9,2.6,2,65.9,58.9,Confirmed
1984,4,10.2,3.9,1,21.0,215.9,Confirmed
1984,5,11.3,7.0,0,72.6,118.2,Confirmed
1984,6,17.5,9.7,0,24.4,170.0,Confirmed
1984,7,19.6,12.1,0,33.0,168.1,Confirmed
1984,8,20.4,13.8,0,36.8,222.0,Confirmed
1984,9,17.3,11.1,0,90.4,105.3,Confirmed
1984,10,14.9,8.7,0,39.5,97.2,Confirmed
1984,11,11.4,7.1,0,65.4,48.7,Confirmed
1984,12,8.1,3.0,7,56.2,54.8,Confirmed
1985,1,3.7,-2.0,23,61.8,35.2,Confirmed
1985,2,4.1,-0.1,12,6.6,80.0,Confirmed
1985,3,7.6,1.6,6,34.4,108.8,Confirmed
1985,4,11.6,4.8,1,60.0,130.7,Confirmed
1985,5,12.5,7.4,0,65.0,144.8,Confirmed
1985,6,16.1,9.6,0,122.6,140.9,Confirmed
1985,7,20.7,12.9,0,43.6,186.3,Confirmed
1985,8,19.2,11.7,0,81.5,174.1,Confirmed
1985,9,18.8,10.9,0,9.9,121.8,Confirmed
1985,10,14.9,9.6,0,9.3,92.7,Confirmed
1985,11,7.3,1.5,11,60.4,70.2,Confirmed
1985,12,8.6,4.2,4,99.4,22.9,Confirmed
1986,1,5.9,0.9,10,61.1,49.0,Confirmed
1986,2,1.1,-2.0,23,9.7,64.3,Confirmed
1986,3,8.0,1.5,6,55.5,114.6,Confirmed
1986,4,N/A,N/A,0,N/A,N/A,Confirmed
1986,5,15.6,7.7,0,50.7,218.4,Confirmed
1986,6,17.3,10.5,0,30.9,203.5,Confirmed
1986,7,20.8,12.7,0,55.0,175.8,Confirmed
1986,8,18.5,11.2,0,60.8,171.1,Confirmed
1986,9,16.6,8.6,0,25.3,160.2,Confirmed
1986,10,14.9,8.5,0,61.6,102.6,Confirmed
1986,11,10.6,5.2,0,44.8,51.5,Confirmed
1986,12,8.2,2.8,4,72.3,48.4,Confirmed
1987,1,2.7,-0.8,18,22.3,31.2,Confirmed
1987,2,6.6,1.8,7,25.9,69.2,Confirmed
1987,3,6.5,0.9,11,35.8,93.9,Confirmed
1987,4,12.8,6.2,0,37.4,147.9,Confirmed
1987,5,13.4,6.5,0,55.7,169.8,Confirmed
1987,6,17.0,10.5,0,64.5,113.5,Confirmed
1987,7,19.4,13.1,0,77.0,163.5,Confirmed
1987,8,20.3,12.8,0,117.7,134.5,Confirmed
1987,9,18.8,11.1,0,37.0,153.7,Confirmed
1987,10,14.1,8.8,0,95.5,113.2,Confirmed
1987,11,9.4,5.2,2,50.5,45.1,Confirmed
1987,12,8.2,4.4,1,27.3,23.8,Confirmed
1988,1,7.7,3.2,2,108.0,46.4,Confirmed
1988,2,7.5,2.1,5,56.9,110.1,Confirmed
1988,3,9.2,3.2,3,83.3,81.7,Confirmed
1988,4,10.9,5.4,1,49.8,142.7,Confirmed
1988,5,14.7,9.1,0,43.5,195.9,Confirmed
1988,6,16.4,10.9,0,20.2,140.9,Confirmed
1988,7,19.9,12.4,0,71.3,149.0,Confirmed
1988,8,20.9,12.4,0,29.8,179.8,Confirmed
1988,9,17.7,10.6,0,21.8,123.3,Confirmed
1988,10,13.9,8.8,0,30.3,84.2,Confirmed
1988,11,9.2,3.4,5,32.3,83.1,Confirmed
1988,12,8.6,4.4,0,25.6,37.6,Confirmed
1989,1,8.0,3.0,0,27.9,54.3,Confirmed
1989,2,8.7,2.9,5,38.5,95.5,Confirmed
1989,3,11.5,4.3,2,43.2,N/A,Confirmed
1989,4,9.5,4.3,1,58.0,N/A,Confirmed
1989,5,17.1,8.5,0,9.4,N/A,Confirmed
1989,6,18.5,10.5,0,69.9,N/A,Confirmed
1989,7,22.0,13.9,0,16.7,N/A,Confirmed
1989,8,22.2,13.3,0,22.6,227.5,Confirmed
1989,9,19.6,13.0,0,43.0,128.3,Confirmed
1989,10,15.5,9.9,0,33.1,94.4,Confirmed
1989,11,10.4,4.8,0,17.8,96.1,Confirmed
1989,12,8.4,4.0,2,75.5,24.0,Confirmed
1990,1,8.8,4.2,4,49.2,60.5,Confirmed
1990,2,10.3,4.7,1,77.9,92.9,Confirmed
1990,3,12.1,5.0,2,20.7,156.6,Confirmed
1990,4,12.6,4.9,3,49.0,245.0,Confirmed
1990,5,16.9,9.0,0,15.1,250.8,Confirmed
1990,6,18.0,10.5,0,40.5,149.8,Confirmed
1990,7,21.5,12.7,0,17.6,229.0,Confirmed
1990,8,23.3,14.2,0,30.0,249.5,Confirmed
1990,9,18.1,9.9,0,32.6,125.0,Confirmed
1990,10,15.2,10.3,0,58.7,130.9,Confirmed
1990,11,9.7,5.3,2,121.3,53.4,Confirmed
1990,12,6.9,2.9,2,51.7,36.5,Confirmed
1991,1,6.2,2.4,1,27.3,72.1,Confirmed
1991,2,4.1,-0.5,15,24.5,48.0,Confirmed
1991,3,10.8,4.8,1,20.8,118.8,Confirmed
1991,4,11.2,4.9,1,33.2,189.5,Confirmed
1991,5,13.4,7.1,0,17.2,156.6,Confirmed
1991,6,17.0,9.6,0,55.3,134.7,Confirmed
1991,7,21.4,14.0,0,32.8,199.9,Confirmed
1991,8,22.5,14.6,0,10.2,239.9,Confirmed
1991,9,19.2,11.6,0,46.6,171.9,Confirmed
1991,10,13.5,8.7,0,27.8,77.8,Confirmed
1991,11,9.1,4.1,5,61.4,49.3,Confirmed
1991,12,7.5,2.1,10,28.3,42.7,Confirmed
1992,1,6.3,2.5,5,50.1,55.4,Confirmed
1992,2,7.8,1.9,8,17.2,82.5,Confirmed
1992,3,10.1,4.5,0,77.5,90.7,Confirmed
1992,4,12.3,5.4,0,60.2,138.2,Confirmed
1992,5,17.3,9.8,0,43.4,254.8,Confirmed
1992,6,19.1,12.3,0,35.0,235.6,Confirmed
1992,7,21.0,14.1,0,67.9,177.1,Confirmed
1992,8,21.1,13.3,0,72.0,179.8,Confirmed
1992,9,17.9,11.1,0,31.7,144.2,Confirmed
1992,10,11.8,6.0,1,53.7,115.6,Confirmed
1992,11,10.3,4.1,1,92.3,67.4,Confirmed
1992,12,6.9,2.5,7,36.1,42.6,Confirmed
1993,1,8.4,2.8,5,47.0,37.7,Confirmed
1993,2,6.1,2.5,1,27.0,36.9,Confirmed
1993,3,9.5,3.6,2,21.8,145.8,Confirmed
1993,4,12.6,6.5,0,35.8,144.5,Confirmed
1993,5,N/A,8.8,0,62.1,212.4,Confirmed
1993,6,18.7,11.0,0,20.2,198.6,Confirmed
1993,7,20.6,12.0,0,62.7,174.4,Confirmed
1993,8,19.5,12.1,0,59.8,210.3,Confirmed
1993,9,16.3,11.3,0,137.5,115.0,Confirmed
1993,10,12.6,8.2,0,142.8,126.6,Confirmed
1993,11,8.1,4.0,4,76.5,56.4,Confirmed
1993,12,8.1,2.8,3,87.6,34.0,Confirmed
1994,1,7.9,2.1,6,70.1,58.2,Confirmed
1994,2,5.7,0.9,8,23.6,77.1,Confirmed
1994,3,11.5,4.3,1,52.8,131.6,Confirmed
1994,4,12.1,5.2,0,41.3,166.8,Confirmed
1994,5,13.9,8.2,0,49.5,154.1,Confirmed
1994,6,19.0,11.1,0,27.7,189.9,Confirmed
1994,7,22.3,15.0,0,44.5,247.2,Confirmed
1994,8,21.1,13.7,0,59.7,216.0,Confirmed
1994,9,17.3,10.9,0,44.6,122.5,Confirmed
1994,10,13.6,7.9,0,74.9,123.6,Confirmed
1994,11,12.6,7.8,0,21.1,54.5,Confirmed
1994,12,9.6,3.7,7,51.9,62.2,Confirmed
1995,1,7.3,1.9,7,98.4,48.8,Confirmed
1995,2,9.3,3.1,3,69.6,99.9,Confirmed
1995,3,9.5,2.4,7,55.3,179.7,Confirmed
1995,4,13.2,5.4,3,18.2,185.3,Confirmed
1995,5,16.2,7.4,0,19.2,233.9,Confirmed
1995,6,16.5,10.2,0,42.6,153.4,Confirmed
1995,7,22.6,14.9,0,53.9,262.0,Confirmed
1995,8,22.3,15.1,0,17.6,274.6,Confirmed
1995,9,18.0,11.4,0,73.7,157.8,Confirmed
1995,10,16.8,10.5,0,6.4,140.8,Confirmed
1995,11,10.9,6.4,1,28.4,58.3,Confirmed
1995,12,5.2,1.3,14,56.9,29.1,Confirmed
1996,1,5.2,2.6,6,11.0,22.6,Confirmed
1996,2,5.1,0.3,14,35.8,75.3,Confirmed
1996,3,5.7,1.8,7,17.3,86.5,Confirmed
1996,4,11.7,5.2,2,3.3,190.7,Confirmed
1996,5,12.9,6.2,0,30.5,161.4,Confirmed
1996,6,19.2,10.1,0,4.4,207.7,Confirmed
1996,7,20.9,12.8,0,58.3,195.5,Confirmed
1996,8,20.8,13.9,0,128.7,202.1,Confirmed
1996,9,17.2,11.7,0,18.6,142.0,Confirmed
1996,10,14.7,9.0,0,45.2,119.8,Confirmed
1996,11,9.3,3.5,6,105.5,81.2,Confirmed
1996,12,5.7,1.8,8,38.9,45.9,Confirmed
1997,1,4.3,0.8,11,6.1,49.7,Confirmed
1997,2,9.5,3.6,3,36.4,69.7,Confirmed
1997,3,11.4,4.9,1,12.5,137.1,Confirmed
1997,4,12.2,5.3,1,19.5,183.1,Confirmed
1997,5,15.3,8.4,0,47.5,229.5,Confirmed
1997,6,16.9,11.8,0,95.6,145.2,Confirmed
1997,7,20.1,13.4,0,35.2,206.3,Confirmed
1997,8,22.7,16.4,0,34.6,238.6,Confirmed
1997,9,19.0,12.4,0,11.2,174.1,Confirmed
1997,10,14.4,8.0,3,47.5,141.8,Confirmed
1997,11,11.3,6.7,0,71.8,60.7,Confirmed
1997,12,8.5,4.3,0,104.6,22.4,Confirmed
1998,1,7.9,3.7,3,67.0,46.7,Confirmed
1998,2,10.4,4.1,4,9.8,110.5,Confirmed
1998,3,11.0,5.2,1,53.7,78.5,Confirmed
1998,4,11.2,5.9,1,83.3,126.8,Confirmed
1998,5,15.7,9.6,0,15.9,212.3,Confirmed
1998,6,18.9,12.1,0,104.4,141.5,Confirmed
1998,7,19.8,12.8,0,54.5,169.4,Confirmed
1998,8,20.5,12.6,0,29.2,204.4,Confirmed
1998,9,17.8,12.7,0,33.6,137.5,Confirmed
1998,10,13.6,8.5,0,98.2,104.7,Confirmed
1998,11,8.3,2.9,4,75.8,86.2,Confirmed
1998,12,8.2,3.4,5,90.7,30.4,Confirmed
1999,1,8.2,3.3,3,53.7,62.4,Confirmed
1999,2,7.3,1.6,6,48.5,90.0,Confirmed
1999,3,10.0,4.7,0,52.0,104.6,Confirmed
1999,4,13.0,6.2,2,39.8,206.6,Confirmed
1999,5,16.6,10.0,0,29.6,215.0,Confirmed
1999,6,18.0,10.8,0,101.6,192.7,Confirmed
1999,7,21.3,14.6,0,24.2,239.3,Confirmed
1999,8,20.7,13.8,0,122.4,190.0,Confirmed
1999,9,19.7,13.9,0,54.9,149.9,Confirmed
1999,10,14.4,9.0,0,32.2,144.2,Confirmed
1999,11,10.5,6.1,0,41.2,55.5,Confirmed
1999,12,7.2,2.1,8,71.4,60.3,Confirmed
2000,1,7.7,2.6,2,18.1,56.9,Confirmed
2000,2,8.9,3.2,3,45.7,105.6,Confirmed
2000,3,10.6,4.7,2,12.5,111.6,Confirmed
2000,4,11.6,5.8,0,74.0,161.9,Confirmed
2000,5,15.3,9.1,0,84.0,202.6,Confirmed
2000,6,19.2,12.0,0,17.6,193.1,Confirmed
2000,7,18.0,12.1,0,60.1,93.4,Confirmed
2000,8,21.0,13.9,0,43.8,226.7,Confirmed
2000,9,19.1,13.2,0,88.0,129.1,Confirmed
2000,10,13.8,8.6,0,134.6,88.4,Confirmed
2000,11,10.2,4.8,0,86.2,73.6,Confirmed
2000,12,7.9,4.4,7,56.8,39.4,Confirmed
2001,1,6.3,1.9,10,51.2,70.9,Confirmed
2001,2,7.6,1.8,10,84.6,68.2,Confirmed
2001,3,8.2,3.0,3,80.2,73.7,Confirmed
2001,4,11.2,5.1,0,68.3,162.4,Confirmed
2001,5,15.6,9.2,0,38.1,241.0,Confirmed
2001,6,18.2,10.4,0,64.9,169.2,Confirmed
2001,7,21.4,14.1,0,59.2,210.3,Confirmed
2001,8,21.5,14.5,0,78.2,205.4,Confirmed
2001,9,16.8,10.7,0,122.0,122.0,Confirmed
2001,10,16.6,11.4,0,55.6,110.4,Confirmed
2001,11,10.4,4.7,0,62.3,79.6,Confirmed
2001,12,6.9,2.3,7,32.5,59.2,Confirmed
2002,1,8.0,3.0,4,34.2,51.9,Confirmed
2002,2,10.0,4.2,3,51.3,101.4,Confirmed
2002,3,N/A,N/A,N/A,N/A,N/A,Confirmed
2002,4,N/A,N/A,N/A,N/A,N/A,Confirmed
2002,5,N/A,N/A,N/A,N/A,N/A,Confirmed
2002,6,20.1,11.8,0,30.1,172.4,Confirmed
2002,7,20.5,13.2,0,45.0,184.9,Confirmed
2002,8,22.2,14.7,0,27.1,192.9,Confirmed
2002,9,19.1,12.4,0,26.2,167.9,Confirmed
2002,10,13.7,7.9,0,117.9,97.5,Confirmed
2002,11,11.4,6.5,0,90.5,64.4,Confirmed
2002,12,8.0,4.8,7,87.1,23.1,Confirmed
2003,1,6.9,2.4,7,98.0,52.9,Confirmed
2003,2,5.9,2.0,2,9.6,113.8,Confirmed
2003,3,10.0,3.8,0,12.4,157.1,Confirmed
2003,4,12.8,6.0,0,29.1,237.0,Confirmed
2003,5,16.8,8.6,0,65.6,205.7,Confirmed
2003,6,20.8,12.8,0,36.3,171.9,Confirmed
2003,7,21.6,14.9,0,53.5,218.0,Confirmed
2003,8,N/A,N/A,N/A,9.2,N/A,Confirmed
2003,9,19.4,9.9,0,31.8,231.1,Confirmed
2003,10,13.2,7.0,2,63.7,148.6,Confirmed
2003,11,11.5,6.5,3,71.4,57.7,Confirmed
2003,12,8.2,3.2,5,68.0,42.9,Confirmed
2004,1,7.2,2.4,8,98.1,43.8,Confirmed
2004,2,7.9,3.8,3,40.1,65.5,Confirmed
2004,3,9.5,4.0,0,28.5,125.6,Confirmed
2004,4,12.8,6.3,0,55.0,171.5,Confirmed
2004,5,15.6,8.6,0,39.0,224.3,Confirmed
2004,6,20.0,11.9,0,52.8,189.6,Confirmed
2004,7,19.6,13.2,0,79.7,175.7,Confirmed
2004,8,20.9,15.1,0,153.0,169.1,Confirmed
2004,9,18.8,12.0,0,27.4,163.6,Confirmed
2004,10,14.7,8.9,3,57.5,102.4,Confirmed
2004,11,10.4,5.5,5,39.4,38.6,Confirmed
2004,12,8.1,2.5,2,23.3,55.1,Confirmed
2005,1,8.6,3.5,5,36.2,75.4,Confirmed
2005,2,6.5,2.1,3,57.8,54.6,Confirmed
2005,3,9.7,4.2,0,35.9,68.5,Confirmed
2005,4,12.9,5.9,0,35.4,156.1,Confirmed
2005,5,15.4,8.4,0,60.1,225.8,Confirmed
2005,6,19.0,11.5,0,38.2,191.7,Confirmed
2005,7,19.9,13.7,0,79.6,132.7,Confirmed
2005,8,20.0,12.5,0,27.7,181.4,Confirmed
2005,9,19.7,13.0,0,75.1,151.4,Confirmed
2005,10,17.0,12.1,5,66.3,115.6,Confirmed
2005,11,10.3,4.1,5,48.3,80.3,Confirmed
2005,12,7.0,2.1,4,63.8,49.7,Confirmed
2006,1,6.5,2.9,4,9.9,49.6,Confirmed
2006,2,6.3,2.2,12,69.7,58.1,Confirmed
2006,3,7.9,2.0,1,33.2,112.2,Confirmed
2006,4,12.6,5.0,0,30.4,163.7,Confirmed
2006,5,15.9,9.0,0,73.4,154.8,Confirmed
2006,6,18.5,11.4,0,16.7,246.0,Confirmed
2006,7,23.7,16.0,0,23.2,290.7,Confirmed
2006,8,N/A,N/A,N/A,157.4,N/A,Confirmed
2006,9,N/A,N/A,N/A,89.7,N/A,Confirmed
2006,10,16.9,11.8,0,74.9,113.7,Confirmed
2006,11,12.1,6.0,0,57.3,101.4,Confirmed
2006,12,9.2,4.3,0,46.0,37.7,Confirmed
2007,1,10.0,4.8,7,57.8,60.1,Confirmed
2007,2,8.8,3.9,3,79.9,58.1,Confirmed
2007,3,11.2,4.6,6,56.2,171.0,Confirmed
2007,4,15.2,7.3,1,0.2,225.7,Confirmed
2007,5,16.2,9.4,0,150.0,156.1,Confirmed
2007,6,18.7,12.3,0,102.7,130.0,Confirmed
2007,7,20.8,12.9,0,70.9,190.0,Confirmed
2007,8,N/A,N/A,N/A,33.3,N/A,Confirmed
2007,9,18.5,11.2,0,34.1,152.0,Confirmed
2007,10,14.7,8.4,0,48.7,95.2,Confirmed
2007,11,10.4,4.5,2,54.6,67.4,Confirmed
2007,12,8.1,3.4,4,44.5,38.8,Confirmed
2008,1,9.4,4.5,0,58.8,51.8,Confirmed
2008,2,9.4,2.0,7,27.4,124.7,Confirmed
2008,3,9.2,3.4,4,91.8,107.3,Confirmed
2008,4,12.5,4.7,3,45.5,184.2,Confirmed
2008,5,16.0,9.9,0,49.9,223.1,Confirmed
2008,6,19.1,11.3,0,40.9,210.0,Confirmed
2008,7,21.1,13.5,0,30.6,267.8,Confirmed
2008,8,21.4,14.1,0,72.4,153.0,Confirmed
2008,9,18.2,10.8,0,68.4,129.1,Confirmed
2008,10,14.2,6.5,1,86.5,106.3,Confirmed
2008,11,10.1,5.5,1,102.8,39.7,Confirmed
2008,12,6.7,2.4,7,32.8,48.7,Confirmed
2009,1,5.6,1.2,11,42.3,44.2,Confirmed
2009,2,7.1,2.0,9,54.8,45.4,Confirmed
2009,3,10.9,2.9,5,42.7,120.2,Confirmed
2009,4,13.6,6.6,0,5.9,219.3,Confirmed
2009,5,16.5,9.3,0,38.3,235.7,Confirmed
2009,6,18.1,11.6,0,64.2,220.3,Confirmed
2009,7,21.2,13.2,0,85.3,223.2,Confirmed
2009,8,22.8,14.1,0,18.7,250.8,Confirmed
2009,9,19.5,11.9,0,13.6,172.9,Confirmed
2009,10,15.3,9.3,0,40.2,81.6,Confirmed
2009,11,12.4,6.3,0,75.4,83.1,Confirmed
2009,12,7.0,2.3,8,99.8,41.3,Confirmed
2010,1,3.9,0.0,13,56.1,44.7,Confirmed
2010,2,5.3,0.6,12,89.1,53.9,Confirmed
2010,3,9.9,2.9,6,29.4,111.7,Confirmed
2010,4,12.9,4.3,1,18.8,220.8,Confirmed
2010,5,14.6,6.9,0,11.1,243.9,Confirmed
2010,6,18.7,11.4,0,25.2,222.6,Confirmed
2010,7,23.6,14.9,0,51.0,226.6,Confirmed
2010,8,20.2,12.9,0,140.5,163.2,Confirmed
2010,9,18.4,11.2,0,75.6,130.8,Confirmed
2010,10,14.5,8.4,0,64.5,84.9,Confirmed
